,TEXT,label,Contains URL,Contains Monetary Characters,Classification
5637,oh shut it. omg yesterday i had a dream that i had 2 kids both boys. i was so pissed. not only about the kids but them being boys. i even told mark in my dream that he was changing diapers cause i'm not getting owed in the face.,0,0,0,not spam
5638,"ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.",0,1,0,not spam
5639,its hard to believe things like this. all can say lie but think twice before saying anything to me.,0,0,0,not spam
5640,wow didn't think it was that common. i take it all back ur not a freak! unless u chop it off:-),0,1,0,not spam
5641,"	5 free top polyphonic tones call 087018728737, national rate. get a toppoly tune sent every week, just text subpoly to 81618, £3 per pole. unsub 08718727870.",0,0,1,not spam
5642,yup he msg me: is tat yijue? then i tot it's my group mate cos we meeting today mah... i'm askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...,0,0,0,not spam
5643,you need to get up. now.,0,0,0,not spam
5644,	you have an important customer service announcement. call freephone 0800 542 0825 now!,1,0,1,spam
5645,howz pain?hope u r fine..,0,0,0,not spam
5646,love it! the girls at the office may wonder why you are smiling but sore...,0,0,0,not spam
5647,	<forwarded from 448712404000>please call 08712404000 immediately as there is an urgent message waiting for you.,1,0,1,spam
5648,it's still not working. and this time i also tried adding zeros. that was the savings. the checking is  &lt;#&gt;,0,0,0,not spam
5649,how's things? just a quick question.,0,0,0,not spam
5650,die... i accidentally deleted e msg i suppose 2 put in e sim archive. haiz... i so sad...,0,0,0,not spam
5651,"no, i *didn't* mean to post it. i wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it was what i was feeling at the time. i was angry. before i left, i hit send, then stop. it wasn't there. i checked on my phone when i got to my car. it wasn't there. you said you didn't sleep, you were bored. so why wouldn't that be the time to clean, fold laundry, etc.? at least make the bed?",0,0,0,not spam
5652,sorry i missed your call. can you please call back.,0,0,0,not spam
5653,how are you. its been ages. how's abj,0,0,0,not spam
5654,as if i wasn't having enough trouble sleeping.,0,0,0,not spam
5655,hello. they are going to the village pub at 8 so either come here or there accordingly. ok?,0,1,0,not spam
5656,thnx dude. u guys out 2nite?,0,0,0,not spam
5657,"noida commercial wave sec-18  silver @ 11500/- psf  gold @ 12500/- psf,  logix sec-124 @ 8200/- psf for best deal call 9711131802 /3",0,1,0,not spam
5658,so are you guys asking that i get that slippers again or its gone with last year,0,0,0,not spam
5659,u guys never invite me anywhere :(,0,0,0,not spam
5660,hmv bonus special 500 pounds of genuine hmv vouchers to be won. just answer 4 easy questions. send hmv to 86688 more info:www.100percent-real.com,0,1,1,not spam
5661,my computer just fried the only essential part we don't keep spares of because my idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,0,1,0,not spam
5662,"hey sexy buns ! have i told you ? i adore you, loverboy. i hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe",0,0,0,not spam
5663,"welcome to uk-mobile-date this msg is free giving you free calling to 08719839835. future mgs billed at 150p daily. to cancel send ""go stop"" to 89123",0,1,1,not spam
5664,"velly good, yes please!",0,0,0,not spam
5665,"by march ending, i should be ready. but will call you for sure. the problem is that my capital never complete. how far with you. how's work and the ladies",0,1,0,not spam
5666,you have won a guaranteed £200 award or even £1000 cashto claim ur award call free on 08000407166 (18+) 2 stop getstop on 88333 php,1,0,1,spam
5667,jokin only lar... :-) depends on which phone my father can get lor...,0,0,0,not spam
5668,i thought slide is enough.,0,0,0,not spam
5669,im gonnamissu so much!!i would say il send u a postcard buttheres aboutas much chance of merememberin asthere is ofsi not breakin his contract!! luv yaxx,0,0,0,not spam
5670,dude we should go sup again,0,0,0,not spam
5671,"you are being contacted by our dating service by someone you know! to find out who it is, call from a land line 09050000928. pobox45w2tg150p",1,0,0,spam
5672,shopping lor. them raining mah hard 2 leave orchard.,0,0,0,not spam
5673,what's up my own oga. left my phone at home and just saw ur messages. hope you are good. have a great weekend.,0,0,0,not spam
5674,need a coffee run tomo?can't believe it's that time of week already,0,0,0,not spam
5675,oooh bed ridden ey? what are you thinking of?,0,0,0,not spam
5676,ok not a problem will get them a taxi. c ing  tomorrow and tuesday. on tuesday think we r all going to the cinema.,0,0,1,not spam
5677,ok... c ya...,0,0,0,not spam
5678,are you this much buzy�.i don�t think so,0,0,0,not spam
5679,asked 3mobile if 0870 chatlines inclu in free mins. india cust servs sed yes. l8er got mega bill. 3 dont giv a shit. bailiff due in days. i o £250 3 want £800,0,0,1,not spam
5680,please give it 2  or i will pick it up on tuesday evening about 8 if that is ok.,0,0,0,not spam
5681,i was up all night too worrying about this appt. it's a shame we missed a girls night out with quizzes popcorn and you doing my hair.,0,0,0,not spam
5682,ha ha ha good joke. girls are situation seekers.,0,0,0,not spam
5683,"sir, i am waiting for your call.",0,0,0,not spam
5684,yay! you better not have told that to 5 other girls either.,0,0,0,not spam
5685,but i'll b going 2 sch on mon. my sis need 2 take smth.,0,0,0,not spam
5686,yo theres no class tmrw right?,0,0,0,not spam
5687,"my painful personal thought- ""i always try to keep everybody happy all the time. but nobody recognises me when i am alone""",0,0,0,not spam
5688,rct' thnq adrian for u text. rgds vatian,0,0,0,not spam
5689,not sure i have the stomach for it ...,0,0,0,not spam
5690,"this is the 2nd time we have tried 2 contact u. u have won the 750 pound prize. 2 claim is easy, call 08712101359 now! only 10p per min. bt-national-rate",1,0,1,spam
5691,	enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only help? call: 09701213186,0,0,0,not spam
5692,i'll let you know when it kicks in,0,0,0,not spam
5693,"yup, no need. i'll jus wait 4 e rain 2 stop.",0,0,0,not spam
5694,ever thought about living a good life with a perfect partner? just txt back name and age to join the mobile community. (100p/sms),0,1,1,not spam
5695,dear paytm customer your paytm kyc has expired. contact customer care no-6200992462 immediately. your account will block within 24 hr. thank you paytm team.,1,0,1,spam
5696,"0a$networks allow companies to bill for sms, so they are responsible for their ""suppliers"", just as a shop has to give a guarantee on what they sell. b. g.",0,1,0,not spam
5697,not planned yet :)going to join company on jan 5 only.don know what will happen after that.,0,1,0,not spam
5698,"arms fine, how's cardiff and uni? ",0,0,0,not spam
5699,oor step service for passport assistance/pan card/income tax return/vat return/service tax return contact m/s ons 9650669988 jwala heri mkt paschim viha,0,1,1,not spam
5700,i'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-),0,0,0,not spam
5701,ok then i will come to ur home after half an hour,0,1,0,not spam
5702,its a laptop take it with you.,0,0,0,not spam
5703,s.i think he is waste for rr..,0,0,0,not spam
5704,anyway seriously hit me up when you're back because otherwise i have to light up with armand and he always has shit and/or is vomiting,0,1,0,not spam
5705,pl: battle royale! gilchrist vs warne today at 8pm. click http://ipl.onmix.mobi/?src=504 for ipl on mobile. to stop mix alerts click http://onmix.mobi/alert,0,1,0,not spam
5706,dun need to use dial up juz open da browser n surf...,0,0,0,not spam
5707,you call him and tell now infront of them. call him now.,0,0,0,not spam
5708,"new theory: argument wins d situation, but loses the person. so dont argue with ur friends just.. . . . kick them &amp; say, i'm always correct.!",0,0,0,not spam
5709,"i noe la... u wana pei bf oso rite... k lor, other days den...",0,0,0,not spam
5710,hey you gave them your photo when you registered for driving ah? tmr wanna meet at yck?,0,0,0,not spam
5711,and by when you're done i mean now,0,0,0,not spam
5712,i dont want to hear anything,0,0,0,not spam
5713,kind of. took it to garage. centre part of exhaust needs replacing. part ordered n taking it to be fixed tomo morning.,0,0,0,not spam
5714,"freemsg hey u, i just got 1 of these video/pic fones, reply wild to this txt & ill send u my pics, hurry up im so bored at work xxx (18 150p/rcvd stop2stop)",0,1,1,not spam
5715,"[…] anyway, many good evenings to u! s",0,0,0,not spam
5716,ey! calm downon theacusations.. itxt u cos iwana know wotu r doin at thew/end... haventcn u in ages..ring me if ur up4 nething sat.love j xxx.,0,1,1,not spam
5717,ü takin linear algebra today?,0,0,0,not spam
5718,"jan is fast approaching. so, wish u a very happy new year happy sankranti happy republic day happy valentines day happy shivratri happy ugadi happy fools day happy may day happy independence day, happy friendship,mother,father,teachers,childrens day, &amp; happy birthday 4 u. happy ganesh festival happy dasara happy diwali happy christmas  &lt;#&gt;  good mornings afternoons, evenings nights. rememberi am the first to wishing u all these...your's raj",0,0,0,not spam
5719,really... i tot ur paper ended long ago... but wat u copied jus now got use? u happy lar... i still haf 2 study :-(,0,0,0,not spam
5720,jus finish bathing...,0,0,0,not spam
5721,"i think your mentor is , but not 100 percent sure.",0,0,0,not spam
5722,is your hamster dead? hey so tmr i meet you at 1pm orchard mrt?,0,0,0,not spam
5723,ok set let u noe e details later...,0,0,0,not spam
5724,hope this text meets you smiling. if not then let this text give you a reason to smile. have a beautiful day.,0,0,0,not spam
5725,ok..lets find out�,0,0,0,not spam
5726,you busy or can i come by at some point and figure out what we're doing tomorrow,0,1,0,not spam
5727,thats cool. i want to please you...,0,0,0,not spam
5728,may i call you later pls,0,0,0,not spam
5729,	please call 08712402779 immediately as there is an urgent message waiting for you,1,0,1,spam
5730,"text82228>> get more ringtones, logos and games from www.txt82228.com. questions: info@txt82228.co.uk",0,1,1,not spam
5731,"my mobile number.pls sms ur mail id.convey regards to achan,amma.rakhesh.qatar",0,0,0,not spam
5732,good morning plz call me sir,0,0,0,not spam
5733,lol alright i was thinkin that too haha,0,0,0,not spam
5734,87077: kick off a new season with 2wks free goals & news to ur mobile! txt ur club name to 87077 eg villa to 87077,0,0,1,not spam
5735,ok pa. nothing problem:-),0,0,0,not spam
5736,"alright omw, gotta change my order to a half8th",0,0,0,not spam
5737,sorry about that this is my mates phone and i didnt write it love kate,0,0,0,not spam
5738,"aight, see you in a bit",0,0,0,not spam
5739,i don't know u and u don't know me. send chat to 86688 now and let's find each other! only 150p/msg rcvd. hg/suite342/2lands/row/w1j6hl ldn. 18 years or over.,0,1,0,not spam
5740,"plots available at greater noida near pari chowk, regn ok. @ 2600/-per gauge.booking  starts with 30000/-onwards or full down.instalments also.call 9213241451.",0,1,0,not spam
5741,juswoke up in a bed on a boatin the docks. slept wid 25 year old. spinout! giv u da gossip l8r. xxx,0,0,0,not spam
5742,"actually , just do whatever, do find an excuse to be in tampa at some point before january though",0,0,0,not spam
5743,"dear customer, due to bvn system upgrade your atm card has been de-activated, to re-activate, kindly call customer care on 08065635084 for help.",1,0,0,spam
5744,yup... hey then one day on fri we can ask miwa and jiayin take leave go karaoke,0,0,0,not spam
5745,yes! i am a one woman man! please tell me your likes and dislikes in bed...,0,0,0,not spam
5746,are you at work right now ?,0,0,0,not spam
5747,	you have 1 new voicemail. please call 0871918154.,1,0,0,spam
5748,at 4. let's go to bill millers,0,0,0,not spam
5749,"hi, wkend ok but journey terrible. wk not good as have huge back log of marking to do",0,0,0,not spam
5750,k..u also dont msg or reply to his msg..,0,0,0,not spam
5751,if india win or level series means this is record:),0,0,0,not spam
5752,"living is very simple.. loving is also simple.. laughing is too simple.. winning is tooo simple.. but, being 'simple' is very difficult...;-) :-)",0,0,0,not spam
5753,wot u up 2 u weirdo?,0,0,0,not spam
5754,	want a new video phone? 750 anytime any network mins? half price line rental free text for 3 months? reply or call 08000930705 for free delivery,1,0,1,spam
5755,sometimes heart remembrs someone very much... forgets someone soon... bcoz heart will not like everyone. but liked ones will be remembered everytime... bslvyl,0,0,0,not spam
5756,hmmm.but you should give it on one day..,0,0,0,not spam
5757,u have a secret admirer. reveal who thinks u r so special. call 09065174042. to opt out reply reveal stop. 1.50 per msg recd. cust care 07821230901,1,0,0,spam
